OBJECTID,FID_,Date,Block,Street_or_,Building_C,Tree_Tag_N,Status,Species_Co,Common_Nam,Genus,Species,Ownership,Location_C,DBH,Number_of_,Percentage,Crown_Widt,Total_Heig,Latitude,Longitude,Height_to_,Unbalanced,Reduced_Cr,Weak_Yello,Defoliatio,Dead_Broke,Poor_Branc,Lean,Trunk_Scar,Branch_Sca,Conks,Rot_Cavity,Rot_Cavi_1,Crack,Confined_S,Girdling_R,Recent_Tre,Conflict_w,Conflict_1,Conflict_2,Conflict_3,Conflict_4,Cable_Brac,Comments,Additional,Replacemen,New_Specie,Transparen,locale,subway,sbwy100
5313,5312,9/5/2013,C,340 Assiniboine,47,1205,alive,pinaus,Austrian Pine,Pinus,nigra,p,by,30,1,0,10,11,43.768438,-79.503558,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
4365,4364,8/27/2013,C,Arboretum,0,257,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,43.312102,1,0,14,10,43.771307,-79.508576,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
943,942,8/5/2012,A,Founders Road East Lot,66,943,alive,pinaus,Austrian Pine,Pinus,nigra,p,sl,34,1,0,10,10,43.778417,-79.503612,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
6942,6941,9/17/2013,D,Library Ln,93,1426,alive,pinaus,Austrian Pine,Pinus,nigra,p,cy,41.8,1,0,10,13,43.772773,-79.501721,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,East side of courtyard near art sculpture,,,,0,central,out,
1048,1047,8/7/2012,A,Albany Road Lot,67,1048,alive,pinaus,Austrian Pine,Pinus,nigra,p,by,40,1,0,11,15,43.776822,-79.499712,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
993,992,8/7/2012,A,Founders Road East Lot,66,993,alive,pinaus,Austrian Pine,Pinus,nigra,p,by,46,1,0,12,13,43.777906,-79.502021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
3796,3795,6/6/2013,B,Founders RD,65,1911,alive,pinaus,Austrian Pine,Pinus,nigra,p,n,27.707006,2,10,8,15,43.77842972,-79.50649603,17,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2127,2126,6/12/2013,B,Tait McK. Ctre,4,240,alive,pinaus,Austrian Pine,Pinus,nigra,p,n,29.7,1,0,9,14,43.77489752,-79.50920245,11,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
3760,3759,6/6/2013,B,Founders RD,65,1875,alive,pinaus,Austrian Pine,Pinus,nigra,p,n,43.2,1,0,12,25,43.77874568,-79.50527469,9,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3756,3755,6/6/2013,B,Founders RD,65,1871,alive,pinaus,Austrian Pine,Pinus,nigra,p,n,30,1,0,5,19,43.77864782,-79.50554148,3,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,n,n,n,e,n,n,,,,,0,periph,out,
2320,2319,6/14/2013,B,West Office Building,78,434,alive,pinaus,Austrian Pine,Pinus,nigra,p,w,31,1,0,14,13.5,43.77452348,-79.50831793,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
3864,3863,6/6/2013,B,Founders RD,65,1979,alive,pinaus,Austrian Pine,Pinus,nigra,p,s,37,1,0,8,24,43.77763851,-79.50433724,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
4273,4272,8/27/2013,C,Arboretum,0,165,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,52,1,0,15,19,43.771621,-79.509305,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
286,285,8/16/2012,A,Tatham Hall Residences,52,286,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,29,1,0,7,10,43.777478,-79.502186,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
586,585,8/8/2012,A,CUB,58,586,alive,pinaus,Austrian Pine,Pinus,nigra,p,by,36.5,1,0,6,11,43.777105,-79.497931,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
298,297,8/16/2012,A,Tatham Hall Residences,52,298,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,48,1,30,10,13,43.777374,-79.50269,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
4954,4953,9/5/2013,C,Nelson Road,31,846,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,48,1,0,14,14,43.771536,-79.503333,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,out,
4936,4935,9/5/2013,C,Nelson Road,31,828,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,26.8,1,0,10,30,43.771525,-79.503732,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
830,829,8/2/2012,A,Founders Road East Lot,66,830,alive,pinaus,Austrian Pine,Pinus,nigra,p,sl,31,1,20,5,9,43.778748,-79.503869,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
2941,2940,6/7/2013,B,Calumet College,10,1056,alive,pinaus,Austrian Pine,Pinus,nigra,p,n,25.7,1,5,14,18,43.77296743,-79.51044507,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
291,290,8/16/2012,A,Tatham Hall Residences,52,291,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,40,1,0,10,11,43.777434,-79.502465,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
5839,5838,9/11/2013,D,Atkinson RD,34,323,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,36.2,1,0,20,20,43.771359,-79.501446,30,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,out,
835,834,8/2/2012,A,Founders Road East Lot,66,835,alive,pinaus,Austrian Pine,Pinus,nigra,p,sl,41,1,0,7,14,43.778863,-79.503898,8,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
554,553,8/8/2012,A,CUB,58,554,alive,pinaus,Austrian Pine,Pinus,nigra,p,sl,30,1,10,7,11,43.777416,-79.499079,8,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,n,e,n,e,n,n,,,,,0,periph,out,
3703,3702,5/21/2013,B,Founders RD,65,1818,alive,pinaus,Austrian Pine,Pinus,nigra,p,e,41,1,40,11,18,43.77775501,-79.50405485,8,1,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,n,n,n,e,n,n,,,,,0,periph,out,
977,976,8/5/2012,A,Founders Road East Lot,66,977,alive,pinaus,Austrian Pine,Pinus,nigra,p,by,38,1,0,10,12,43.777987,-79.502663,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
818,817,8/2/2012,A,Founders Road East Lot,66,818,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,29,1,0,7,10,43.779703,-79.50131,7,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
971,970,8/5/2012,A,Founders Road East Lot,66,971,alive,pinaus,Austrian Pine,Pinus,nigra,p,by,31,1,0,3,11,43.777899,-79.502815,9,0,3,2,2,2,0,0,3,1,0,0,0,0,0,0,0,n,n,n,e,n,n,Dying,,,,0,periph,out,
935,934,8/3/2012,A,Founders Road East Lot,66,935,alive,pinaus,Austrian Pine,Pinus,nigra,p,sl,49,1,40,14,13,43.77859,-79.503801,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
1493,1492,8/1/2012,A,Steeles and Keele,103,1493,alive,pinaus,Austrian Pine,Pinus,nigra,p,st,37.898089,1,0,8,10,43.780833,-79.494992,6,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
1117,1116,5/31/2012,A,Albany Road Lot,67,1117,alive,pinaus,Austrian Pine,Pinus,nigra,P,fy,38.535032,1,0,10,18,43.77736,-79.500582,6,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
6925,6924,9/17/2013,D,Library Ln,93,1409,alive,pinaus,Austrian Pine,Pinus,nigra,p,by,35.5,1,0,10,15,43.77194,-79.502675,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
1225,1224,8/14/2012,A,Archives of Ontario,95,1225,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,34.872611,1,0,4,16,43.775346,-79.499778,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
143,142,8/20/2012,A,Founders College,50,143,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,36,1,20,8,21,43.775996,-79.50385,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,,,,,0,central,within,within
2457,2456,5/31/2013,B,Toronto Track & Field,7,572,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,19.745223,1,0,12,16,43.77772636,-79.50848232,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Track and Field Centre,,,,0,periph,within,
1677,1676,9/7/2012,A,Vanier College Park,105,1677,alive,pinaus,Austrian Pine,Pinus,nigra,p,by,35.5,1,30,9,14,43.774738,-79.503178,11,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,severe branch dieback,,,,0,central,within,within
2648,2647,6/3/2013,B,Toronto Track & Field,7,763,alive,pinaus,Austrian Pine,Pinus,nigra,c,e,24.840764,1,0,6,14,43.77693404,-79.50620403,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,N,N,N,e,n,n,Track and Field Centre,,,,0,periph,within,within
2312,2311,6/14/2013,B,West Office Building,78,426,alive,pinaus,Austrian Pine,Pinus,nigra,p,w,42,1,0,16,14.5,43.77459018,-79.50787014,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
2418,2417,5/30/2013,B,Toronto Track & Field,7,533,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,22.6,1,15,5,14,43.77683948,-79.50815587,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Track and Field Centre,,,,0,periph,within,within
2680,2679,6/3/2013,B,Toronto Track & Field,7,795,alive,pinaus,Austrian Pine,Pinus,nigra,c,n,32.802548,1,0,8,18,43.77809543,-79.5073926,5,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,N,N,N,e,n,n,Track and Field Centre,,,,0,periph,within,
433,432,9/7/2012,A,Vanier College,56,433,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,31,1,30,8,14,43.775784,-79.501909,8,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,within,
3842,3841,6/6/2013,B,Founders RD,65,1957,alive,pinaus,Austrian Pine,Pinus,nigra,p,s,42,1,0,11,28,43.77744394,-79.50512636,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
2422,2421,5/30/2013,B,Toronto Track & Field,7,537,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,29.617834,1,0,6,13,43.77692247,-79.50821791,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Track and Field Centre,,,,0,periph,within,within
2363,2362,6/14/2013,B,West Office Building,78,478,alive,pinaus,Austrian Pine,Pinus,nigra,p,s,35.5,1,0,15,15,43.77547058,-79.5082813,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
1682,1681,9/7/2012,A,Vanier College Park,105,1682,alive,pinaus,Austrian Pine,Pinus,nigra,p,by,34.076433,1,0,7,13,43.774701,-79.503428,10,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,severe branch dieback,,,,0,central,within,within
3431,3430,6/18/2013,B,Farquharson Building,21,1546,alive,pinaus,Austrian Pine,Pinus,nigra,p,n,35.5,1,35,12,35,43.77440898,-79.50462878,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,,,,,0,central,within,
2599,2598,6/3/2013,B,Toronto Track & Field,7,714,alive,pinaus,Austrian Pine,Pinus,nigra,c,e,19.5,1,0,7,14.5,43.77733747,-79.50603091,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Track and Field Centre,Dead branch,,,0,periph,within,
442,441,9/7/2012,A,Vanier College,56,442,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,39,1,30,11,16,43.775431,-79.50181,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,,,,,0,central,within,within
2361,2360,6/14/2013,B,West Office Building,78,476,alive,pinaus,Austrian Pine,Pinus,nigra,p,s,34.5,1,0,9,15.5,43.77548497,-79.50838648,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
2371,2370,5/30/2013,B,Toronto Track & Field,7,486,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,37.5,1,35,14,15,43.77620829,-79.50792606,24,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,n,n,e,e,n,n,,,,,0,periph,within,within
1232,1231,8/14/2012,A,Archives of Ontario,95,1232,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,36.942675,1,0,10,13,43.775417,-79.499758,10,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
1192,1191,8/14/2012,A,Archives of Ontario,95,1192,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,32,1,0,2,12,43.774745,-79.499572,10,0,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,within
459,458,9/7/2012,A,Vanier College,56,459,alive,pinaus,Austrian Pine,Pinus,nigra,p,by,34,1,0,10,14,43.775164,-79.501779,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,within,within
440,439,9/7/2012,A,Vanier College,56,440,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,36,1,20,10,16,43.77547,-79.501828,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,,,,,0,central,within,within
340,339,9/7/2012,A,Winters College,56,340,alive,pinaus,Austrian Pine,Pinus,nigra,p,sl,29.5,1,40,7,9,43.775939,-79.502026,6,2,2,0,0,2,0,1,1,0,0,1,0,0,0,0,0,n,e,n,n,n,n,,,,,0,central,within,
2683,2682,6/3/2013,B,Toronto Track & Field,7,798,alive,pinaus,Austrian Pine,Pinus,nigra,c,n,22.929936,1,0,4,14,43.7781035,-79.50746553,6,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,N,N,N,e,n,n,Track and Field Centre,,,,0,periph,within,
376,375,8/16/2012,A,Winters Residence,54,376,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,45.5,1,0,9,14,43.776368,-79.500949,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
58,57,8/20/2012,A,Founders College Residence,49,58,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,37,1,10,9,13,43.776367,-79.503379,9,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,,,,,0,periph,within,
71,70,8/20/2012,A,Founders College Residence,49,71,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,45,1,10,11,13,43.776421,-79.504271,8,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
3384,3383,6/17/2013,B,Lumber,20,1499,alive,pinaus,Austrian Pine,Pinus,nigra,p,s,45,1,0,14,34,43.7750789,-79.50443032,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,within,within
3408,3407,6/17/2013,B,Lumber,20,1523,alive,pinaus,Austrian Pine,Pinus,nigra,p,s,33.8,1,0,9,20,43.77455462,-79.50424514,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,within,within
3843,3842,6/6/2013,B,Founders RD,65,1958,alive,pinaus,Austrian Pine,Pinus,nigra,p,s,45.5,1,0,16,29,43.77739605,-79.50510783,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,n,n,n,n,n,n,,,,,0,periph,within,
2521,2520,5/31/2013,B,Toronto Track & Field,7,636,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,28.7,1,0,0,13.5,43.77789727,-79.50843533,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Track and Field Centre,,,,0,periph,within,
4013,4012,6/18/2013,B,Greenhouse,107,2128,alive,pinaus,Austrian Pine,Pinus,nigra,p,n,30.6,1,35,12,21,43.77457025,-79.50394038,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,within,within
2447,2446,5/31/2013,B,Toronto Track & Field,7,562,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,29.299363,1,0,10,15,43.77748952,-79.50840601,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Track and Field Centre,,,,0,periph,within,within
1226,1225,8/14/2012,A,Archives of Ontario,95,1226,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,37.101911,1,0,8,16,43.775382,-79.499736,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
3390,3389,6/17/2013,B,Lumber,20,1505,alive,dead,Austrian Pine,Pinus,nigra,p,s,30.5,1,15,3,30,43.77478128,-79.50433384,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Dead,,,,0,central,within,within
2526,2525,5/31/2013,B,Toronto Track & Field,7,641,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,16.1,1,0,7,9.5,43.77796795,-79.50852136,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Track and Field Centre,,,,0,periph,within,
70,69,8/20/2012,A,Founders College Residence,49,70,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,47,1,10,10,13,43.776545,-79.504037,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
2757,2756,6/6/2013,B,Toronto Track & Field,7,872,alive,pinaus,Austrian Pine,Pinus,nigra,p,n,21.33758,1,0,10,12,43.77789611,-79.50816171,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Track and Field Centre,,,,0,periph,within,
2373,2372,5/30/2013,B,Toronto Track & Field,7,488,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,28.5,1,0,11,14.5,43.77622806,-79.50790099,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,within
3826,3825,6/6/2013,B,Founders RD,65,1941,alive,pinaus,Austrian Pine,Pinus,nigra,p,s,42.6,1,0,15,28,43.77723263,-79.50543595,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
61,60,8/20/2012,A,Founders College Residence,49,61,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,54,1,0,11,15,43.776346,-79.503665,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
3868,3867,6/18/2013,B,Lumbers Parking Lot,73,1983,alive,pinaus,Austrian Pine,Pinus,nigra,p,e,39.5,1,20,16,24,43.77464989,-79.50392069,7,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,n,n,n,e,n,n,,,,,0,central,within,within
2389,2388,5/30/2013,B,Toronto Track & Field,7,504,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,31,1,0,6,13.5,43.7765151,-79.50797194,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Track and Field Centre,,,,0,periph,within,within
1184,1183,8/14/2012,A,Archives of Ontario,95,1184,alive,pinaus,Austrian Pine,Pinus,nigra,p,sr,28.5,1,20,6,11,43.774646,-79.499494,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,within
2434,2433,5/31/2013,B,Toronto Track & Field,7,549,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,14.33121,1,1,10,14,43.77714474,-79.50838782,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Track and Field Centre,,,,0,periph,within,within
2313,2312,6/14/2013,B,West Office Building,78,427,alive,pinaus,Austrian Pine,Pinus,nigra,p,w,41.5,1,0,14,15,43.77460573,-79.5079589,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
2652,2651,6/3/2013,B,Toronto Track & Field,7,767,alive,dead,Austrian Pine,Pinus,nigra,c,e,15.605096,1,0,3,8,43.77690836,-79.50624412,13,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,N,N,N,e,n,n,Track and Field Centre,,,,0,periph,within,within
2399,2398,5/30/2013,B,Toronto Track & Field,7,514,alive,pinaus,Austrian Pine,Pinus,nigra,c,w,31,1,0,10,14,43.77652058,-79.5080427,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Track and Field Centre,,,,0,periph,within,within
2777,2776,6/6/2013,B,Toronto Track & Field,7,892,alive,pinaus,Austrian Pine,Pinus,nigra,C,n,22.5,1,0,9,32,43.777456,-79.5085322,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Inside construction zone,not tagged,,,0,periph,within,within
63,62,8/20/2012,A,Founders College Residence,49,63,alive,pinaus,Austrian Pine,Pinus,nigra,p,fy,47.5,1,0,12,16,43.776327,-79.503746,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
3209,3208,6/17/2013,B,William Small Centre,15,1324,alive,appcra,Crab Apple,Malus,spp,p,e,7.5,1,5,4,5,43.77284754,-79.50784142,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3238,3237,6/14/2013,B,Courtyard,16,1353,alive,appcra,Crab Apple,Malus,spp,p,e,16.2,1,0,10,10,43.77362617,-79.50778903,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
3202,3201,6/17/2013,B,William Small Centre,15,1317,alive,appcra,Crab Apple,Malus,spp,p,s,9,7,15,4,3,43.77265299,-79.50775269,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
1753,1752,9/13/2013,A,Harry Sherman Housing,57,1753,alive,appcra,Crab Apple,Malus,spp,p,sr,15,4,0,6,7,43.775996,-79.498283,9.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2293,2292,6/14/2013,B,Tait McK. Ctre,4,407,alive,appcra,Crab Apple,Malus,spp,p,n,4,4,0,2,3,43.77437394,-79.51044106,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Small to tag,,,,0,periph,out,
4661,4660,9/3/2013,C,Campus Wk,401,553,alive,appcra,Crab Apple,Malus,spp,p,sl,9,1,10,5,4,43.773284,-79.50593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3195,3194,6/17/2013,B,William Small Centre,15,1310,alive,appcra,Crab Apple,Malus,spp,p,s,13,1,15,7,6.5,43.77243933,-79.50759765,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
5771,5770,9/11/2013,D,The Pond RD,35,255,alive,appcra,Crab Apple,Malus,spp,p,by,8,1,0,2.5,5,43.770518,-79.50235,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
4440,4439,8/27/2013,C,Arboretum,0,332,alive,appcra,Crab Apple,Malus,spp,p,fy,25,4,0,9,12,43.771696,-79.507147,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,Inside construction zone,,,0,periph,out,
3201,3200,6/17/2013,B,William Small Centre,15,1316,alive,appcra,Crab Apple,Malus,spp,p,s,8,1,5,4,3,43.77263775,-79.50775307,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3189,3188,6/17/2013,B,William Small Centre,15,1304,alive,appcra,Crab Apple,Malus,spp,p,s,13,1,30,6,9,43.77255194,-79.50719537,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3231,3230,6/17/2013,B,Campus Walk,16,1346,alive,appcra,Crab Apple,Malus,spp,p,s,16.3,1,5,7,10,43.77316359,-79.50733963,8,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,n,n,n,n,n,n,,,,,0,central,out,
5776,5775,9/11/2013,D,The Pond RD,35,260,alive,appcra,Crab Apple,Malus,spp,p,by,6.5,1,0,2.5,6,43.770423,-79.502393,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2294,2293,6/14/2013,B,Tait McK. Ctre,4,408,alive,appcra,Crab Apple,Malus,spp,p,n,4,4,0,2,3,43.77435792,-79.51045461,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Small to tag,,,,0,periph,out,
5775,5774,9/11/2013,D,The Pond RD,35,259,alive,appcra,Crab Apple,Malus,spp,p,by,6.4,1,0,3,5,43.770448,-79.502403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
1748,1747,9/13/2013,A,Harry Sherman Housing,57,1748,alive,appcra,Crab Apple,Malus,spp,p,sr,10,1,0,8,9,43.776438,-79.497941,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
